brand,review_text,star_rating,sentiment,date
Zara,"Purchased some thing last month,they haven’t sent it out until now which is 17 days later.Customer service was awful.Waiting to cancel the order and get my money back.",1,Negative,2026-02-02
Zara,Someone stole my parcel from inpost locker. The Zara parcel is worth over £130. I have contacted them 7 times about this issue and they have said because it was delivered they won’t do anything but I didn’t get my parcel the inpost locker had someone else’s Vinted parcel in it. Every time I contact Zara they say they will look into it give them 24 hours. All I wanted was for my parcel to be redelivered.,1,Negative,2026-02-02
Zara,"I was sent a used pair of jeans which honestly is unacceptable, along with being charged the postage for the return I got questioned by customer service saying I wore them, disgraceful company.",1,Negative,2026-02-02
Zara,"Disgusting customer service on WhatsApp.. Absolutely unacceptable and shocking!!! 
Waited 2 months for an order s as nd when I enquired was shut down, no apology just here’s a refund .. asked to speak to a manager.. my chat was closed!!!!’ Absolutely disgusting!! Voted with my feet! Let’s hope the whole thing goes AI and gets rid of staff",1,Negative,2026-02-02
Zara,"No justification,no response,robotic and doesnt answer my question",1,Negative,2026-02-02
Zara,"I am writing to follow up on two emails I sent over the past month regarding a very disappointing customer service experience that my wife and I had in your Dundrum store in Dublin over the Christmas period.
The staff we encountered were extremely rude, and when I requested to speak with the store manager, she refused to provide her name. Furthermore, our concerns were met with dismissiveness rather than any attempt to understand or address the issue.
My wife and her friends are regular Zara customers both in Europe and in the United States, where we are also based. However, due to this experience and the lack of any acknowledgement or apology in response to our emails, we will no longer be giving our custom to Zara.
I am disappointed that our complaint has not even been acknowledged to date.",1,Negative,2026-02-02
Zara,My wife and I visted the new Zara store in the Trafford centre a few days ago. Had great customer service from start to finish.,5,Positive,2026-02-02
Zara,"Purchased a dress online in Dec 2025. Realised now it’s got a faulty zip (still with tags). According to Zara as it’s past 30 days, nothing can be done. Explained I’m not asking for help for no other reason than it’s faulty. Staff are like AI robots. Close the chat before you can reply. Had to raise the issue with my bank. I don’t know how the can get away with it?",1,Negative,2026-01-31
Zara,"Wish I could rate ZERO! Two times in 6 months I was shorted 1 item in my return refund out of the Miami warehouse. When I call they are very rude, won’t let me talk to a manager and just say the items were not in the box. If they let me speak with a manager they would try to fix the root cause which is either internal theft or incompetence! They truly hate their customers because if they took the time to see that I spend between 5-9k each year for over 15 years they would know I wasn’t trying to scam them. The incompetence/theft started a year ago out of the Miami warehouse.",1,Negative,2026-01-31
Zara,"I only ever had one mishap with Zara with my parcel which was delivered to the wrong address and they wouldn’t refund. In the end I had to contact PayPal and they sorted it out. That was a few years ago, the company been great ever since with no problems. I love shopping in store and on line. The only thing I wish they did is reviews on their clothing so customers would have an idea how an item fits.",4,Positive,2026-01-31
Zara,"Good morning. How are you? I received a pair of boots from Zara and they are probably defective. I started wearing them and felt a lot of discomfort in my feet. I loosened the laces and the boot to try to improve it, but it remained uncomfortable, so I stopped wearing them because they started hurting my feet. The boots are my size. The upper part must be defective because I wasn't stretching the boots. I sent an email to Zara and they never replied!",1,Negative,2026-01-31
Zara,"Absolutely terrible. My online order was cancelled after 10 days because they couldn't locate my purchases item in stock. The money was charged and all of customer care personnel repeat the same thing which is that they don't charge but only authorize payment. The chat is overwhelmingly not helpful, zara care IG is even more useless. Obviously never gonna try them again.",1,Negative,2026-01-30
Zara,"I contacted the customer helpline via WhatsApp as instructed.  Rajat said they would be happy to help me with my return, I just needed to confirm some details.  1 minute later I received this message - Due to inactivity, this session has ended. Please don’t hesitate to contact us if you need any further assistance.  I haven’t heard back from them since despite my efforts.",1,Negative,2026-01-30
Zara,Amazing service and work from Colombo Shop Zara assinante Mrs. Williana. Professional and helpful . Highly recommend. Thank you!!,5,Positive,2026-01-30
Zara,"I bought a top instore just before christmas. i had only worn the top once when i noticed all the threads had come apart. The top was €24 and when i tried contatcing customer serivice it was as if there was none, you are  just texting ai and its no use i dont live near a store so i tried to email them but there was no email so im just stuck with a faulty top definitely a waste of money and i wouldnt bother buying anything again.",1,Negative,2026-01-30
Zara,Very lightweight and easy to care for. The jacket feels warm and comfortable and my son is really happy with it. Delivery was as specified and the jacket arrived nicely packaged.,5,Positive,2026-01-30
Zara,Still not delivered items although said they had. No one to speak with no one responding on WA or Instagram. Major fail. Do not purchase online as it’s a total sham!!!!!,1,Negative,2026-01-30
Zara,"Only giving them 1 star as I had to, returned kiddies items and repurchased in a larger size, Zara confirmed receipt of return 1st January, nightmare since then trying to find out when refund is being processed, first within 14 days then their reviewing it, what’s app is useless email is useless and no contact number to speak to anyone absolutely disgusting absolutely think their above the law, now sent an email copying in Watch Dog next step trading standard then small claims, the amount of time and stress caused is not on, DO NOT PURCHASE FROM ZARA",1,Negative,2026-01-30
Zara,"NEVER  have I had just appalling Customer service.  I purchased an item as a Christmas gift and thought I would accept a gift receipt,  when prompted, as you would in many stores. The item turned to be unsuitable so I returned it myself.  I think received an email with a Gift voucher attached.  After MANY ""chats"", which,  by the way, the Customer Service is awful.  They just end the chats abruptly without giving a chance to reply,  anyway, it transpires if you request a gift receipt then the funds will not be transferred back onto the ORIGINAL PAYMENT METHOD  as stated.  You get a GIFT RECEIPT! Worst company I have ever dealt with,  with zero Customer Service.  BEWARE! If purchasing a gift.  Absolutely scandalous.",1,Negative,2026-01-30
Zara,"Absolutely terrible service.. this company scams people out of money.. ordered 3 items, Hived who are also useless, sent a picture to show it was delivered, never even saw this house and is not a neighbour, items therefore not received and Zara refused to  to give a refund as they say items were delivered.. shocking customer service! No items and no refund either, they are nothing short of scammers! Nobody to complain to either, absolutely disgusted! Had to get a refund from my bank and Zara get to keep the money.. absolute jokers! Avoid at all costs!!",1,Negative,2026-01-30
Zara,"I ordered an xsmall my usual size.  Coat sleeves were to knees and shoulders to elbows.   Tried to contact. No phone number available .  An email from them sent a return label.  After sending the coat back the next day there was no response.   Turned over as fraud charge. Awaiting results. It's a scam. 


.",1,Negative,2026-01-30
Zara,"On December 28, 2025, I made a purchase at Zara Osijek, paid by debit card. Since the store did not have my size, the item was ordered from another location.
The order was cancelled the very next day.

I requested a refund to my card, as the purchase had been paid that way. In the store, I was told this was not possible and that Zara would automatically refund the money within 14 days.

After 14 days, no refund was received.

What followed were more than 20 days of emails and chat conversations, repeatedly providing the same information, sending official bank confirmations (including ARN), and receiving contradictory explanations. Some messages were simply ignored, without any response at all.

The most absurd part: after 23 days, I was told that the refund must be processed in the physical store because Zara “does not have a system to issue the refund.”
This was exactly what I requested on day one — and was refused at that time.

The refund itself was completed in the store in 5 minutes, and the money was returned to my account two days later.

The amount was only €20, but the experience clearly shows a serious lack of coordination, accountability, and respect for the customer.
Being left without money, without clear information, and being sent in circles for almost a month is unacceptable for a brand of this scale. Customers deserve transparency, timely communication, and consistent procedures — especially when the issue is entirely on the retailer’s side.",2,Negative,2026-01-29
Zara,"I returned four items of clothing to the Oxford store for a refund, what an awful experience. They have removed all manned tills in favour of do it yourself with no explanation of how to do things. A member of staff actually laughed when I asked for help to return my item, but did eventually help me process the items using their computer screens. The items were then placed in a flimsy paper bag, sealed and a label placed on the bag which was then placed in a pull down draw for return.I was reassured that everything was fine and i would receive a refund ..That was 11 days ago and still no refund. 
I visited the store and spoke to the manager about the situation, who told me to call back into the branch in a week's time, if I still hadn't received a refund..
I now have the stress of having to go through paypal for them to act on my behalf. A truely awful company who don't care about their customers.",1,Negative,2026-01-29
Zara,Worse customer service just AI did not get my order and did not get my refund as well. Been days now and the tracking number provided not going through. I want my refund,1,Negative,2026-01-29
Zara,"My experiencewith zara is very disappointing. I didnt receive my online order on time even weeks late. And they send me message this item is short so we cant send it.the customer service is also not helpful. They are not replying ma back for that issue.
I advise every one not to buy anything from zara as they don't treat the customers in a good way.",1,Negative,2026-01-29
Zara,"Shocking outsourced customer service cut me off twice 
After spending over an hour giving all the information of redirected shipments that the carrier messed up twice they disconnected because they hadn't a clue even after submitting Order numbers/tracking numbers etc 

CUSTOMER SERVICE AND A1 /CHAT BOT AN ABSOLUTE DISGRACE",1,Negative,2026-01-29
Zara,The worst customer service they have absolutely zero consideration for customers and how they are treated post sale. Disappointed and disgusted.,1,Negative,2026-01-28
Zara,This company sucks they steal your money. Don't buy from here.,1,Negative,2026-01-28
Zara,"This is not the first time I have returned an online item for a refund and have had to chase it up via a WhatsApp call centre (as that is the only way to communicate with ZARA).
Their T’s&C’s state refunds will be processed up to 14 days. After giving all the details to “Deepak” he replied 39 minutes later.
Because I didn’t reply back in 3 minutes he ended the chat!
I had to resend all details in another chat.The cycle continued with chats being ended every minute even though they take longer to respond so you don’t get to raise your refund issue. I’m disgusted, I have copied the other ladies complaint because this has been my exact experience. Yuck! Zara do better.",1,Negative,2026-01-28
Zara,"The worse customer service ever. 
They cancelled items on my 3 orders and when i reached them to claim for shipping refund as i wouldn't pay €3.95 for shipping 2 items i was told to get lost. 
Even the attitude towards a customer was shocking.
I definitely wouldn't recommend.",1,Negative,2026-01-28
Zara,"This is not the first time I have returned an online item for a refund and have had to chase it up via a WhatsApp call centre (as that is the only way to communicate with ZARA). 
Their T’s&C’s state refunds will be processed up to 14 days.  After giving all the details to “Deepak” he replied 39 minutes later.  
Because I didn’t reply back  in 3 minutes he ended the chat! 
I had to resend all details  in another chat.
“Preeti”  then replied, asking for a physical receipt for the return. 
Then Preeti wanted a formatted file of the screenshot sent.  
Finally, after checking, Preeti said due to the  inconvenience caused, ZARA would issue a refund, accompanied by, “I have now processed the refund for you. Please allow up to 14 working days, depending on your bank, for the amount to appear in your account”  
Check your bank account ladies for your  refunds,  as Zara could be holding on to your money!",1,Negative,2026-01-28
Zara,the customer serive is really bad my 2 products were missing they arent reply i have the video also worst customer care service i ever got in my life,1,Negative,2026-01-28
Zara,"I wish I could give them a minus… placed a order on the 10th it is now the 27th order is still showing as not shipped, regardless when I contacted them I was given a tracking no that does not work and correspondence telling me the order has definitely been shipped. 
They have taken my payment & I have no idea if or when I’m going to receive my purchases. Awful company avoid avoid avoid…. Should not be allowed to be trading I wish I had checked the reviews on here first.",1,Negative,2026-01-28
Zara,Do not respond on live chat at all,1,Negative,2026-01-27
Zara,I was on the verge of being sent to therapy. Thinking they’re above the law! I finally get to a resolution over WhatsApp chat they then end the conversation and I have to start from scratch and fight the law with a new rep from scratch. They done it 5 times.,1,Negative,2026-01-27
Zara,Do not ever and I never buy anything from Zara online. They split my order into 2 deliveries and then didn't address the second package correctly (Royal Mail confirmed that in writing) so it was returned to Zara. Zara said I would have to wait until they received it back to process my refund and up until today I have still not received it. You can' t get a hold of anyone in customer service in person and the Whatsapp line has a bot responding to your communications. Avoid like the plague unless you want weeks of trying to manage the chaos to end up with no delivery or refunds. I suspect there customer service team is located in Spain because they have either weak or non- existent consumer protection laws or enforcement. Very clever scam they have going on here.,1,Negative,2026-01-27
Zara,"No dia 3 de janeiro, comprei 3 calções na Zara do Braga Parque. Mais tarde, ao tentar trocar um deles, o funcionário reteve os calções, alegando que um não tinha sido registado e que eu o teria levado indevidamente — algo totalmente falso. O erro foi da própria loja, que registou um código errado na compra.
Desde então, já falei duas vezes com o responsável noturno da loja e abri dois chamados no apoio ao cliente online. Hoje é 21 de janeiro e continuo sem qualquer resposta ou solução.
Sou cliente da Zara há 30 anos e nunca vivi uma situação tão injusta. Não peço dinheiro — apenas que assumam o erro e me devolvam o calção de desporto que comprei e paguei.
João Pedro Faria Leite Barroso 📧 

On January 3rd, I purchased 3 pairs of shorts at the Zara store in Braga Parque. Later, when I went back to exchange one of them, the staff kept the shorts, claiming that one had not been registered and that I had taken it without paying — which is completely untrue. The mistake happened at the checkout, where the employee scanned the wrong product code.
Since then, I have spoken twice with the night manager and opened two support tickets through Zara’s online customer service. Today is January 21st, and I still have no response and no solution.
I have been a Zara customer for 30 years, and I have never experienced such an unfair situation. I am not asking for money — only that Zara acknowledges the mistake and returns the sports shorts that I legitimately bought and paid for.
João Pedro Faria Leite Barroso 📧",1,Negative,2026-01-27
Zara,Zara almaza Cairo Egypt worst experience ever the managers are very rude and not professional I have a complaint and they treated me very bad with very rude attitude thy are worst other branch manager very professional and very polite never seen this attitude before in any Zara branch,1,Negative,2026-01-27
Zara,"This review is specifically for a young lady, 'Amina' in the St Pauls Central London, she was very helpful, on both occasions, so this positive feedback is for her. Although I have to say Zara has declined in the quality of the clothes. Also, thank you to 'Sophia' who was also helpful.",4,Positive,2026-01-27
Zara,"There was only one return option, Drop2shop, which doesn't work at the location listed. I kept coming back to Drop2shop, but they never fixed it. I contacted Zara customer service, but they said I was too late to send the order now, as they give me one month from the date of order, and it doesn't matter that it took a long time to arrive due to the holidays. Apparently they think I have to drive to all the Drop2shop locations to find where it works.",1,Negative,2026-01-27
Zara,"My parcel took over 2 weeks to come, GLS sent emails every day saying it would be delivered today and was not, eventually when the package came, it arrived in bits, I wish I could upload photos of how the parcel arrived. Shame on Zara for using a highly inefficient delivery service. I have never experienced service like this before they switched to GLS",1,Negative,2026-01-27
Zara,Online shopping: The delivery is very fast.. but wait if you want to make a return .. you need to chase them to refund the money!!!,1,Negative,2026-01-27
Zara,AVOID ZARA. Made an online delivery that went missing before Christmas. I still dont know where it is. It's like talking to a blank wall with customer service like they are trying to get you to go away.,1,Negative,2026-01-27
Zara,"Absolutely unacceptable, Zara.

I have been calling your customer service every single day for over a month, and there is no manager, no assistant manager, and absolutely no accountability.

An order placed in December still has items that have not even shipped, and returns made over three weeks ago have not been refunded.

All I get is the same scripted response:
“Wait 24–48 hours.”
This has been repeated for weeks, with zero resolution.

Zara is currently holding $400 of my money, with no explanation, no timeline, and no responsible person willing to help. This is beyond poor service — it is unacceptable business practice.

If this is not resolved immediately, I will be filing a formal dispute with my bank and escalating this issue publicly.
Customers deserve better than being ignored while their money is held hostage.",1,Negative,2026-01-26
Zara,"Absolutely appalling customer service. I’ve spent hours waiting to get through on WhatsApp (one of only two contact options for me ), only for chats to be ended within a minute of the agent asking a question—while I was actively typing a response. This has happens repeatedly (I buy a lot from Zara and have had several issues).
The website chat was no better; the agent didn’t understand the issue and actually started to think it was still AI and again ended the conversation abruptly. It feels impossible to get any real help.
I also have a gift voucher with a significant balance, but when removing the sticker covering the CVV, the numbers came off, making it unusable. I was told to wait 24–48 hours for a response, which has also happened multiple times, yet no one ever follows up.
On top of this, I’m waiting for an online order marked as SENT to Royal Mail 3 days ago, but there are no tracking updates on either site, suggesting it hasn’t actually been received. I’ve simply been told to wait.
Overall, this has been one of the most frustrating and poorly handled customer services I’ve ever had to deal with.",1,Negative,2026-01-26
Zara,"Visited Milton keynes store today and the customer service was amazing. Dominique went  out of her way to help me, she was so polite and helpful and she made my shopping experience so pleasurable . Wish all staff treated their customers like Dominique.",5,Positive,2026-01-26
Zara,"I bought a sweater online for my wife. It arrived on time, and it fit her perfectly. The quality was also very good. It made my wife happy. Thank you Zara",4,Positive,2026-01-25
Zara,"ZARA are refusing refund for returned items after they CONFIRMED the return. ""customer service"" have fobbed me off promising a refund twice and now they are demanding proof I sent the items back....... After they confimed it had been returned. This is plain theft and I cant believe this is how online retail now operates. This was my first ever order with ZARA and obviously i'll never order again.",1,Negative,2026-01-25
Zara,Bad quality and bad shipping,1,Negative,2026-01-25
Zara,"Homeware item arrived without the lid it should have come with, all they did was create a return label and told me to go to the store to return, this is not customer service, why would they create more work to inconvenience the customer, they should have refunded the item and ordered a replacement without return of the incomplete item.

I explained I have a 2 week old newborn and I am unable to go to store, hence have to ask someone to send by post which will cost me further, how is this fair? The role of customer service at Zara is useless, and the company are wasting money on these jobs, they should save their money, worthless role as there is zero service provided whenever I have contacted for valid reasons.",1,Negative,2026-01-25
Zara,"Zara has become a nightmare and full of rude staff that can’t even speak English and have no customer service skills.

Spoken too terribly in the Watford store today in front of a queue full of people. A complaint is coming your way!!",1,Negative,2026-01-24
Zara,"Order placed on January 2nd (member sales). 30 items, €225.
The order stayed “in preparation” for days, no real customer support, only automated replies.
After finally speaking to an agent and confirming I wanted the order delivered, Zara cancelled it without my consent,22 days later.
This is the second time this has happened. Completely unacceptable.",1,Negative,2026-01-24
Zara,I surprised my wife last November with a dress from your website. Fast delivery and friendly customer service. Thank you Zara!,4,Positive,2026-01-24
Zara,"NO Stars for Zara shopping online. 
Completely horrible. Clearly, the customer is the least important element in Zara’s business model. 
I ordered over 300 euro of goods in winter sale on 30th December and opted for a locker delivery. 3 boxes and one was empty. 
Just tracking down the ‘Help Centre’ (hollow laugh) and starting the enquiry process gave an indication of how tricky things would become. Twenty three days later I am still trying to get fully refunded for the nearly 200 euros of goods missing. They eventually dismissed me by sending me a refund for 81.90euro - not quite correct! 
That is, 115.91 euro under refunded. 
Zara offers the despairing customer a tiny window to type in and wait for an assistant to ‘review the information’ and God forbid you don’t reply to them instantly or they will ‘End the conversation’. They do use Bots but then pass you to a real assistant (hmm, maybe). I have just been told they are reviewing my case (again) and it will take up to 48 hours to investigate it. Last time they told me 48 hours would be the timeframe for an answer I had to contact them again a week later as I heard nothing and, once again, there was no record of our previous exchanges or understanding of the problem. 
So I have had to keep retyping the long reference numbers for each item missing. It is easy to see their approach as deeply cynical in the hope the benighted customer will give up and go away as most people just do not have the time to challenge this. 
100 euro is small potatoes, but I am sure that if enough people just give up on their problems getting a refund, it might boost Zara’s appearance as a well run and profitable company. 
But their model is despicable and a wholly unpleasant experience in which the complainant is forced into a helpless position. We are not allowed to telephone or email them - what a pass we have come to! Is this symptomatic of a wide malaise, or what?",1,Negative,2026-01-23
Zara,"I always order from zara, one of the most affordable brand so far and the quality of products is amazing",3,Neutral,2026-01-23
SHEIN,"They use speed x which is a an AI SLOP delivery service. The service has lost my package with 0 updates for a week and a half. I contacted SHEIN and they also were no help. Despite my package supposed to be delivered on March 16, they now want me to wait until March 29 due to snow storms. Buddy, I live here. There haven’t been any snow storms in weeks. It’s clear my package was lost and no one wants to refund me. Mind you, I bought these clothes for a vacation and gave myself an entire month in advance to receive them. Still not here. Don’t use.",2,Negative,2026-03-24
SHEIN,"Zero stars for this rip off place! I placed one order, they split it up into 3! Got the first order, second one was delivered to the wrong place so fed x is just as bad! Still haven’t gotten anything fix, replaced, refunded or delivered! I will be getting my refund and will never order from them again! Don’t waste your time or money!",1,Negative,2026-03-24
SHEIN,"Got scammed,bought a product that was said genuine for 1.3k,recived it and was wrapped in a pastic and label said made in china,fake scam artists if you buy from them youre low IQ and deserve to be scammed",1,Negative,2026-03-23
SHEIN,Please note I'm a huge fan of Shein & I use their app.  I frequently purchase items from them. My only complaint is the millions of popups you have to close out while using the app. It gets under my skin. If you can ignore the pop ups it's a great app.,3,Neutral,2026-03-23
SHEIN,"I made 3 purchases on Shein for perfumes.  I was sent the wrong perfume 2 times and one time I was sent a fake bottle with a company name that differed slightly from the original but was presented as the authentic brand name. When I contacted the company for a prepaid return label and refund, they first stalled for 2 weeks and then stopped answering my emails. I had to do a charge back with my credit card",1,Negative,2026-03-23
SHEIN,been shopping with them for 5 years now. I mostly order jewelries and they're good quality and affordable. Their shipping could take 1-2 weeks. I also find it easy to do returns.,5,Positive,2026-03-23
SHEIN,"No customer service or contact number…I received the parcel with missing goods …the only contact I could have was Chat…..and you get nowhere with them coz chat is not human and just dont understand…,they kept answering me that the parcel was delivered ….but couldn’t get it when I said yes it was delivered with 1 item missing….Useless….never again will I shop with them…,Temu answers straight away and give u a refund if the item are damaged straight away…stick with Temu!!!!",1,Negative,2026-03-23
SHEIN,"Good quality, can they also consider PayJustNow in South Africa? not everyone has a Payflex account.",5,Positive,2026-03-23
SHEIN,"To Whom It May Concern,

I have been following up on a serious issue since 28 February, when I received a shipment that was missing two items. From that date until today, I have contacted your customer service multiple times, yet no one has been able to provide a proper solution.

Every time, I receive the same repeated response: “we checked and everything is fine,” without any proof or evidence. I have clearly requested proof more than five or six times, but nothing has been provided. This is completely unacceptable.

You keep directing me to contact the shipping company, which I already attempted several times without any response. This is not my responsibility. You are the party who selected the shipping company, and it is your duty to follow up with them and provide me with clear answers and proof.

It has now been almost a month with no resolution. The level of customer service I experienced is far from professional, slow, unhelpful, and lacking accountability.

I need immediate action. Either refund the value of the two missing items or resend them. I do not mind which option you choose, but this issue must be resolved without further delay.

I expect someone responsible to contact me directly via email and close this case properly.",1,Negative,2026-03-23
SHEIN,"I am writing this to express my deep frustration with SHEIN’s service. My order was significantly delayed beyond the promised delivery date, only for it to be cancelled by them without any valid reason or prior notice. While I did eventually receive a refund, the time I wasted waiting for my items was completely disregarded. This lack of reliability and poor communication is unacceptable. I would not recommend relying on them if you need your items on time.""",1,Negative,2026-03-23
SHEIN,"Las entregas son horribles ,",1,Negative,2026-03-23
SHEIN,"I've bought I guess 3 times, finding myself deleting things from my basket because this guy wants you to spend $28.15 more for free shipping, and each of the other vendors have their own amounts for fs, even though Shein says $29 brings you instant fsing -- or something, even though I have a $170 order.  I've deleted down from that to zilch because I couldn't understand/trust why I'm still paying shipping. I've paid the same shipping, I think, even though on my second order I purchased the $9.99/3 month free shipping -- or something. And it still says, $29 gets you free shipping. Hey, take it from a first-class sucker -- if they're bouncing around with shipping and you can't seem to get a handle on it without taking a course or something -- that and sketchy and grandiose descriptions of purposely-rusted stampedout birds or gooshy 1"" strips of this stuff that's supposed to replace wood along your baseboard or ceiling. *sick smile* I bought 2.
 Anyway, the quality of the crafty things I bought in 3 close purchases, is 30% the quality deceptively shown by their pictures. Sizes are ALWAYS deceptively vague or omitted. Descriptions are way, wayy overstated. Just tell me what the hell you're selling -- I'm too easy to trick. 
You tell me the plastic bowl is 64 or 128oz, but not the diameter, which was important to me in one instance. Where's the simple picture, in too many places, showing dimensions. Duh.
They're making their money on these pictures, which oughta be getting a prize, for the shit they're peddling.
 And as you've read from others already, the return process, processes processes processorsprocressersproces will continue to eat at the time of your life, probably to no avail. 
 My advice? I'm done, gone, feeling an escape from this dark-market suck-in. Stick to Amazon and other more-openly-thieving sites that unhesitatingly act as drop-thingies for the jungle slave-labor factories and those who smile at their ingenuity. And photography.",1,Negative,2026-03-23
SHEIN,"SHEIN is honestly hit or miss most times. I’ve been shopping on SHEIN for roughly 3 months+ and my experience has been rather bittersweet.
I’ve ordered a mix of tops, bottoms, jewelry and undergarments. And the main issue—which I feel everyone experiences—is the sizing issue. I ordered a rectangle neck top recently in a size 4 and the neck was terribly wide and low, making it unflattering. Might never actually wear it. And the quality of most tops aren’t it at all. The cheap ones are made with cheap material and the expensive ones are made with quality material, which is the sad reality. Wish they could be more transparent about it. I recently did a haul and was displeased by what I received. 
Ordered lip rings, too small but they were one size for all, same with my conch ring. I did get some cute tops though. All in all, like the title says, it’s really hit or miss. The reviews are your best friend, so if it doesn’t have enough reviews, wouldn’t advise risking it.",3,Neutral,2026-03-23
SHEIN,"I have ordered from SHEIN many times and have never had an issue. I placed an order which I did not receive as it was delivered to the wrong address. I have checked with the resident, office, mailbox and other residents and it was not found. I keep getting emails asking for more information and a picture where it was delivered. It is clear that it was delivered to the wrong address. I wanted to reorder or get a refund and I am getting the run around. I will never make a purchase again from SHEIN.",1,Negative,2026-03-22
SHEIN,"Love Shein. I’m a bit addicted to be honest. Each month I treat myself to a few things on Shein. Lately it’s been flat sandals that are so well priced I can’t resist. They are very basic but perfect for me as I don’t want anything too flashy. The only problem is most styles come in at least 3 colours and I have to have all colours. I really look forward to my purchases arriving and am never disappointed. Yes, you do get what you pay for and I’m very happy with that.",5,Positive,2026-03-22
SHEIN,"Sure the clothes are cheaply made, the sizing never matches, and by the time you get the items that season or year is over, but at least they have horrible customer service robots that only respond when they feel like it and then switch you to 5 different departments so you can do your favorite thing-explain your issue all over again. Then you get to find the corresponding numbers that match your item with some of the billions of numbers they haven’t even thought of. Are we having fun yet?  Just wait-eventually you’ll see that in order to get your refund or a shirt in a non itty bitty toddler size you have to play with a puppy and pick out all the stuff you’d like to wear, but YOU SHALL NOT because you didn’t press the button last Tuesday so you don’t get the sparkle magic coins that give you the return QR code. Happy shopping.",1,Negative,2026-03-22
SHEIN,"If I could give no stars I would. I’m extremely disappointed with Shein. My account was suddenly frozen due to “irregular activity,” yet no one has explained what that actually means. I simply placed a few orders in one day using my own personal debit card — nothing unusual or illegal.
It feels like I’m being accused of something without any transparency, which is very unprofessional. On top of that, I’ve previously had issues with missing items and difficulty getting refunds, where I was told items were delivered when they were not, well I never received them.
Overall, this experience has been frustrating and unfair. Freezing accounts without clear reasoning or proper communication is unacceptable. I expected much better service and accountability. Poor service.",1,Negative,2026-03-22
SHEIN,"OMG they use the worst delivery service in the country - EVRI - who is now changing their name again to RELAY(previously Hermes  then my Hermes).
Shein agree with the delivery company that as they have taken a picture of a parcel up against a wall or under a car somewhere in the vicinity of your postcode that is has been delivered correctly. They have refused to refund my money and insist that I contact the delivery company myself.  EVRI-RELAY  DO NOT DEAL WITH CUSTOMERS   I had to go to my bank to get a charge back from them.",1,Negative,2026-03-22
SHEIN,Shein scammed me my money twice in two different days last week. They are using UPS tracking numbers that are already used to make it look like customer's packages are delivered and will be reported and needs to be shut down because I've seen many other people on here say the same thing and on other websites too. Smdh.,1,Negative,2026-03-22
SHEIN,"Very unprofessional.
Delay in shipment.
When the option is not available still they keep it?
I am not at all satisfied with it.
I really feel like taking SHEIN to court & making them face legal consequences for being such frauds. I don’t pay money in advance because they just eat up the money but don’t do things as the buyer wants. Customer care service is below pathetic. I called customer care yesterday & they don’t have much info about my product. Is this a joke? I really don’t know. Talking to them is just a waste of time. Don’t say you sincerely apologise. You don’t value customers or don’t bother to call back. Giving assurance is fake. I am not at all satisfied with SHEIN. I am going to call customer care and talk badly. It’s a professional call they say. It’s like a joke I would say. 

I want to tell them calling you every time is like a joke to you.

Are you trying to be funny?
If you are then it’s not funny?

Are you trying to sound stupid?
If you then definitely it’s stupid?

Smart or intelligent is not there in your dictionary.

SHEIN is writing enjoyed shopping.

I want to tell SHEIN ship my order or just sit in your place.

I spit on SHEIN.",1,Negative,2026-03-22
SHEIN,"I will never order again with this mob!! I ordered 6 items, the delivery was divided in one packet of one item and another one with 5. The delivery guy brought only one small packet (I have him captured in my home camera) But according to SHAME no Shein he delivered everything! I have complained for 6 days and still not even an email from them. As far as I am concerned they are a bunch of deceiving mob!!! Although I provided evidence of their delivery guy only delivering one small packet they still kept my money!!!!",1,Negative,2026-03-22
SHEIN,"They got me so upset I had to write a review first of all they use the company called speedx the worst they will drop your packages wherever they want to and it takes forever for them to even resolve your issue never ever ever again!!!
To.make matters worse I did contacted them and spoke to a agent they said they was going to do an investigation I sent them a picture of my door they put my package in the lobby of my building and then I supposed to do because I specifically gave my apartment door number and they said they cannot give me my refund!!",1,Negative,2026-03-21
SHEIN,First time ordering was missing ink set emailed company they pretty much call u a liar beware before you order I will be deleting the app and using Amazon now on,1,Negative,2026-03-21
SHEIN,"I have been trying to resolve an issue with customer support since 12/11/2025, and the experience has been consistently unsatisfactory.

From the very beginning, I provided a clear explanation of the issue along with supporting screenshots. These have been resubmitted multiple times upon request. Despite this, I continue to receive generic and inconsistent responses that do not reflect any review of the case history or the evidence provided.

I have repeatedly been asked to submit proof that has already been shared on several occasions. In addition, I explicitly requested confirmation on whether attachments are actually visible to the support team, as well as an alternative method to submit documentation if needed. These questions have not been addressed.

At this point, the interaction suggests a lack of proper case handling, with responses that appear automated or not aligned with the information provided.

I am not only concerned about the outcome of the case, but about the apparent inability of the support system to review evidence and provide a consistent, traceable response.

I would appreciate a proper review of the case, including verification of the submitted documentation and a clear explanation based on actual case data.",2,Negative,2026-03-21
SHEIN,"Complete scam, wrong product, no customer service, phone number not in service, dont respond to emails. STAY AWAY",1,Negative,2026-03-21
